,Timestamp,Machine,Temperature,Pressure,PartLength,PartResistance
105,2022/3/8 0:08,1,303,100,50.8523423,6.003698217
106,2022/3/8 0:08,1,303,100,49.8816647,6.667983202
107,2022/3/8 0:08,1,303,100,49.74354703,7.107765871
108,2022/3/8 0:08,1,303,100,50.6886878,6.503566578
109,2022/3/8 0:09,1,303,100,47.910126,5.929085917
110,2022/3/8 0:09,1,303,100,50.97599,6.663307617
111,2022/3/8 0:09,1,303,100,46.39360111,6.43524151
112,2022/3/8 0:09,1,303,100,50.79988766,6.536215274
113,2022/3/8 0:09,1,303,100,51.07464145,6.151305489
114,2022/3/8 0:09,1,303,100,48.77697001,6.562759802
115,2022/3/8 0:09,1,303,100,50.72767593,6.582888207
116,2022/3/8 0:09,1,303,100,48.19747618,6.523413126
117,2022/3/8 0:09,1,303,100,49.42155828,6.487201328
118,2022/3/8 0:09,1,303,100,48.83662433,6.550561492
119,2022/3/8 0:09,1,303,100,47.17619136,7.108986305
120,2022/3/8 0:09,1,303,100,51.94424236,6.122104807
121,2022/3/8 0:10,1,303,100,50.19506241,6.552489814
122,2022/3/8 0:10,1,303,100,49.69152519,6.583377172
123,2022/3/8 0:10,1,303,100,50.01517059,6.555029452
124,2022/3/8 0:10,1,303,100,52.16628954,7.111656057
125,2022/3/8 0:10,1,303,100,49.00329651,6.527332863
126,2022/3/8 0:10,1,303,100,50.76447447,6.436940449
127,2022/3/8 0:10,1,303,100,49.73770874,6.513390596
128,2022/3/8 0:10,1,303,100,52.42779435,6.853183883
129,2022/3/8 0:10,1,303,100,50.8740098,6.559583176
130,2022/3/8 0:10,1,303,100,51.54876721,6.200457182
131,2022/3/8 0:10,1,303,100,50.82313923,6.226451622
132,2022/3/8 0:10,1,303,100,51.26248604,6.379981203
133,2022/3/8 0:11,1,303,100,51.50716963,6.212253661
134,2022/3/8 0:11,1,303,100,50.58080438,6.27456819
135,2022/3/8 0:11,1,303,100,47.68773431,6.342141022
136,2022/3/8 0:11,1,303,100,48.46121732,6.434146736
137,2022/3/8 0:11,1,303,100,49.82189695,6.386333694
138,2022/3/8 0:11,1,303,100,50.25311641,6.05565343
139,2022/3/8 0:11,1,303,100,48.68367621,6.715711696
140,2022/3/8 0:11,1,303,100,53.10879332,6.401088466
141,2022/3/8 0:11,1,303,100,48.71276913,6.478403889
142,2022/3/8 0:11,1,303,100,49.75762834,6.605544479
143,2022/3/8 0:11,1,303,100,52.66408407,6.780487459
144,2022/3/8 0:11,1,303,100,52.11321226,6.373615413
145,2022/3/8 0:12,1,303,100,50.04542637,6.349000742
146,2022/3/8 0:12,1,303,100,49.49342036,6.619683135
147,2022/3/8 0:12,1,303,100,49.76812756,6.806052034
148,2022/3/8 0:12,1,303,100,52.61835291,6.729050387
149,2022/3/8 0:12,1,303,100,50.57422069,6.401735355
150,2022/3/8 0:12,1,303,100,52.07896379,6.667847788
151,2022/3/8 0:12,1,303,100,48.29565097,7.073800167
152,2022/3/8 0:12,1,303,100,51.21872448,6.748776298
153,2022/3/8 0:12,1,303,100,48.43191276,6.061789122
154,2022/3/8 0:12,1,303,100,48.06111617,6.261101284
155,2022/3/8 0:12,1,303,100,50.16239766,6.384510422
156,2022/3/8 0:12,1,303,100,50.10999101,6.331548487
157,2022/3/8 0:13,1,303,100,49.09380568,5.884736985
158,2022/3/8 0:13,1,303,100,48.11754845,6.335879757
159,2022/3/8 0:13,1,303,100,51.75232716,6.217800711
160,2022/3/8 0:13,1,303,100,51.50288231,6.364916029
161,2022/3/8 0:13,1,303,100,52.07531764,6.131363316
162,2022/3/8 0:13,1,303,100,50.38369377,6.419154144
163,2022/3/8 0:13,1,303,100,49.74439054,6.408055183
164,2022/3/8 0:13,1,303,100,49.13087042,6.620660407
165,2022/3/8 0:13,1,303,100,49.19880594,6.626772708
166,2022/3/8 0:13,1,303,100,52.73231471,6.692066728
167,2022/3/8 0:13,1,303,100,50.30659866,6.571616801
168,2022/3/8 0:13,1,303,100,50.83268684,5.840992612
169,2022/3/8 0:14,1,303,100,52.15539073,6.582517756
170,2022/3/8 0:14,1,303,100,49.12268077,6.780069394
171,2022/3/8 0:14,1,303,100,49.84700324,7.366700357
172,2022/3/8 0:14,1,303,100,50.79228972,6.546438407
173,2022/3/8 0:14,1,303,100,52.2053108,6.549214755
174,2022/3/8 0:14,1,303,100,51.35563754,6.165375532
175,2022/3/8 0:14,1,303,100,50.35422592,6.540637499
176,2022/3/8 0:14,1,303,100,47.67011385,6.425999539
177,2022/3/8 0:14,1,303,100,49.5218393,6.195158212
178,2022/3/8 0:14,1,303,100,46.18470532,6.899936431
179,2022/3/8 0:14,1,303,100,51.79982027,6.45009383
180,2022/3/8 0:14,1,303,100,48.71878723,6.981506678
181,2022/3/8 0:15,1,303,100,51.24325643,5.764127565
182,2022/3/8 0:15,1,303,100,51.20804677,6.205046641
183,2022/3/8 0:15,1,303,100,50.66557902,6.233890896
184,2022/3/8 0:15,1,303,100,49.62768023,6.139327963
185,2022/3/8 0:15,1,303,100,48.43324111,6.584179869
186,2022/3/8 0:15,1,303,100,50.35918799,6.681933143
187,2022/3/8 0:15,1,303,100,52.68825229,6.494011297
188,2022/3/8 0:15,1,303,100,49.85504643,6.708791049
189,2022/3/8 0:15,1,303,100,49.08188495,5.937522976
190,2022/3/8 0:15,1,303,100,47.57251461,6.249768618
191,2022/3/8 0:15,1,303,100,48.89608106,6.269188401
192,2022/3/8 0:15,1,303,100,51.19718244,6.858005542
193,2022/3/8 0:16,1,303,100,51.71150643,6.114572793
194,2022/3/8 0:16,1,303,100,52.07683764,6.576054955
195,2022/3/8 0:16,1,303,100,48.47753243,5.974681586
196,2022/3/8 0:16,1,303,100,51.16840685,6.60770489
197,2022/3/8 0:16,1,303,100,51.61652061,6.445606933
198,2022/3/8 0:16,1,303,100,50.48510903,5.752070654
199,2022/3/8 0:16,1,303,100,50.77867865,6.316936561
200,2022/3/8 0:16,1,303,100,50.4601969,6.170183043
201,2022/3/9 0:00,1,303,200,49.18885108,5.467317152
202,2022/3/9 0:00,1,303,200,50.8519714,4.789950001
203,2022/3/9 0:00,1,303,200,50.60562324,4.636833041
204,2022/3/9 0:00,1,303,200,50.30029574,5.440141744
205,2022/3/9 0:00,1,303,200,50.43072217,5.961733104
206,2022/3/9 0:00,1,303,200,52.65962804,6.056104002
207,2022/3/9 0:00,1,303,200,49.05553402,5.772586655
208,2022/3/9 0:00,1,303,200,49.14243576,5.210680584
209,2022/3/9 0:00,1,303,200,47.99651028,5.668349932
210,2022/3/9 0:00,1,303,200,51.11105143,5.535203274
211,2022/3/9 0:00,1,303,200,49.72124316,5.634350699
212,2022/3/9 0:00,1,303,200,50.47554472,5.817434662
213,2022/3/9 0:01,1,303,200,48.95326273,5.497175724
214,2022/3/9 0:01,1,303,200,48.37965565,5.126884371
215,2022/3/9 0:01,1,303,200,51.36185594,5.780291985
216,2022/3/9 0:01,1,303,200,48.92589012,5.427594688
217,2022/3/9 0:01,1,303,200,49.67104527,5.493949714
218,2022/3/9 0:01,1,303,200,49.88304842,5.293826116
219,2022/3/9 0:01,1,303,200,48.75509005,5.604701639
220,2022/3/9 0:01,1,303,200,50.64339331,5.402037244
221,2022/3/9 0:01,1,303,200,49.16648332,5.320048722
222,2022/3/9 0:01,1,303,200,49.74056913,5.549606535
223,2022/3/9 0:01,1,303,200,49.63064415,5.464692879
224,2022/3/9 0:01,1,303,200,49.41362494,5.570028472
225,2022/3/9 0:02,1,303,200,49.30175754,5.364009346
226,2022/3/9 0:02,1,303,200,50.03382426,5.156578829
227,2022/3/9 0:02,1,303,200,51.10428148,6.022462559
228,2022/3/9 0:02,1,303,200,50.24385766,5.627599157
229,2022/3/9 0:02,1,303,200,49.56452812,5.779882332
230,2022/3/9 0:02,1,303,200,50.64012899,5.751189051
231,2022/3/9 0:02,1,303,200,49.09988212,5.210025834
232,2022/3/9 0:02,1,303,200,49.6578666,4.980808262
233,2022/3/9 0:02,1,303,200,49.71708983,5.673236688
234,2022/3/9 0:02,1,303,200,50.27638313,4.733408812
235,2022/3/9 0:02,1,303,200,50.03235597,5.74824159
236,2022/3/9 0:02,1,303,200,50.16601059,5.410761992
237,2022/3/9 0:03,1,303,200,48.88297102,5.347706428
238,2022/3/9 0:03,1,303,200,50.17143986,5.661642174
239,2022/3/9 0:03,1,303,200,51.76859145,5.307126242
240,2022/3/9 0:03,1,303,200,51.18014522,5.583526385
241,2022/3/9 0:03,1,303,200,50.34274683,5.708600895
242,2022/3/9 0:03,1,303,200,52.7035876,5.852612983
243,2022/3/9 0:03,1,303,200,49.39601707,5.672810695
244,2022/3/9 0:03,1,303,200,48.15399278,5.08944201
245,2022/3/9 0:03,1,303,200,49.54157163,5.20155625
246,2022/3/9 0:03,1,303,200,50.75827673,5.081762408
247,2022/3/9 0:03,1,303,200,52.26275857,5.812830927
248,2022/3/9 0:03,1,303,200,50.10518064,5.585987932
249,2022/3/9 0:04,1,303,200,47.9579645,5.608378814
250,2022/3/9 0:04,1,303,200,50.30385102,4.505907285
251,2022/3/9 0:04,1,303,200,50.40765101,6.095454742
252,2022/3/9 0:04,1,303,200,47.89171719,5.240815289
253,2022/3/9 0:04,1,303,200,50.09245978,6.069272163
254,2022/3/9 0:04,1,303,200,50.57291259,5.696420424
255,2022/3/9 0:04,1,303,200,49.64152578,5.230741454
256,2022/3/9 0:04,1,303,200,48.21730671,5.698071067
257,2022/3/9 0:04,1,303,200,50.25606361,5.534212807
258,2022/3/9 0:04,1,303,200,51.94200526,6.151436223
259,2022/3/9 0:04,1,303,200,50.08472542,5.122255706
260,2022/3/9 0:04,1,303,200,53.54143967,5.717515584
261,2022/3/9 0:05,1,303,200,51.73051463,5.490745039
262,2022/3/9 0:05,1,303,200,52.4828913,5.375540642
263,2022/3/9 0:05,1,303,200,51.58689952,5.28656738
264,2022/3/9 0:05,1,303,200,49.6035517,5.454006711
265,2022/3/9 0:05,1,303,200,48.11638635,5.491880993
266,2022/3/9 0:05,1,303,200,49.79115217,5.074660151
267,2022/3/9 0:05,1,303,200,48.99099131,5.310167976
268,2022/3/9 0:05,1,303,200,48.17576529,5.334876631
269,2022/3/9 0:05,1,303,200,50.35620814,5.108469496
270,2022/3/9 0:05,1,303,200,50.0628231,5.772400219
271,2022/3/9 0:05,1,303,200,49.0422854,5.367696666
272,2022/3/9 0:05,1,303,200,51.28228049,4.749233875
273,2022/3/9 0:06,1,303,200,51.06525788,5.007935948
274,2022/3/9 0:06,1,303,200,48.28517784,5.199486557
275,2022/3/9 0:06,1,303,200,51.80527574,6.123390163
276,2022/3/9 0:06,1,303,200,48.47573101,5.632884789
277,2022/3/9 0:06,1,303,200,49.03956741,5.263507531
278,2022/3/9 0:06,1,303,200,52.01971036,5.428813958
279,2022/3/9 0:06,1,303,200,47.03791235,5.522855916
280,2022/3/9 0:06,1,303,200,50.37333532,6.263956108
281,2022/3/9 0:06,1,303,200,49.532869,5.862174569
282,2022/3/9 0:06,1,303,200,50.26450544,5.984265068
283,2022/3/9 0:06,1,303,200,50.37601909,5.606572263
284,2022/3/9 0:06,1,303,200,48.01923982,5.544661387
285,2022/3/9 0:07,1,303,200,49.13969129,4.878782
286,2022/3/9 0:07,1,303,200,49.21848766,5.85510772
287,2022/3/9 0:07,1,303,200,49.03274369,5.919203943
288,2022/3/9 0:07,1,303,200,49.56805675,5.878042623
289,2022/3/9 0:07,1,303,200,51.55687386,5.034505388
290,2022/3/9 0:07,1,303,200,50.5366011,5.630362102
291,2022/3/9 0:07,1,303,200,48.53811174,5.375754036
292,2022/3/9 0:07,1,303,200,51.21892453,5.397579561
293,2022/3/9 0:07,1,303,200,49.30127162,5.590374142
294,2022/3/9 0:07,1,303,200,52.03529071,5.180652933
295,2022/3/9 0:07,1,303,200,48.60909491,5.816922489
296,2022/3/9 0:07,1,303,200,49.85997576,5.506972164
297,2022/3/9 0:08,1,303,200,50.47093007,5.569607043
298,2022/3/9 0:08,1,303,200,49.44447248,5.795924414
299,2022/3/9 0:08,1,303,200,49.87215669,5.917141379
300,2022/3/9 0:08,1,303,200,49.90628287,6.205120231
301,2022/3/9 0:08,1,303,200,48.54923027,5.198963717
302,2022/3/9 0:08,1,303,200,49.6237188,5.092419928
303,2022/3/9 0:08,1,303,200,49.56889582,5.57224114
304,2022/3/9 0:08,1,303,200,51.34937565,5.529926876
305,2022/3/9 0:08,1,303,200,50.99356501,5.201922944
306,2022/3/9 0:08,1,303,200,49.56622679,5.92587147
307,2022/3/9 0:08,1,303,200,50.84232054,5.918213312
308,2022/3/9 0:08,1,303,200,48.97345186,5.762960771
309,2022/3/9 0:09,1,303,200,51.10801288,5.887631905
310,2022/3/9 0:09,1,303,200,50.45240073,5.984997522
311,2022/3/9 0:09,1,303,200,51.49681475,5.601168694
312,2022/3/9 0:09,1,303,200,50.13802485,5.394854329
313,2022/3/9 0:09,1,303,200,48.75925791,5.076170967
314,2022/3/9 0:09,1,303,200,47.79441169,5.810151052
315,2022/3/9 0:09,1,303,200,48.57466419,5.402707342
316,2022/3/9 0:09,1,303,200,51.17230447,5.513213958
317,2022/3/9 0:09,1,303,200,48.29231065,5.676852928
318,2022/3/9 0:09,1,303,200,48.60880706,5.850221409
319,2022/3/9 0:09,1,303,200,50.28830278,5.685569948
320,2022/3/9 0:09,1,303,200,48.87858033,4.94672102
321,2022/3/9 0:10,1,303,200,50.65703858,5.062796836
322,2022/3/9 0:10,1,303,200,49.02924188,5.702035175
323,2022/3/9 0:10,1,303,200,50.99812648,5.501795032
324,2022/3/9 0:10,1,303,200,50.05200299,5.748068529
325,2022/3/9 0:10,1,303,200,50.11432555,5.769551336
326,2022/3/9 0:10,1,303,200,48.84963356,5.952974373
327,2022/3/9 0:10,1,303,200,49.87154164,5.527555843
328,2022/3/9 0:10,1,303,200,50.29686725,5.539412066
329,2022/3/9 0:10,1,303,200,49.2129564,5.802779678
330,2022/3/9 0:10,1,303,200,47.7631681,5.164780125
331,2022/3/9 0:10,1,303,200,49.33708122,5.689733421
332,2022/3/9 0:10,1,303,200,50.47167993,5.660198433
333,2022/3/9 0:11,1,303,200,50.76741537,5.339677554
334,2022/3/9 0:11,1,303,200,51.54166042,5.477490747
335,2022/3/9 0:11,1,303,200,48.65907354,5.717401896
336,2022/3/9 0:11,1,303,200,52.80337511,5.721015095
337,2022/3/9 0:11,1,303,200,47.67573427,5.937061569
338,2022/3/9 0:11,1,303,200,51.61692584,5.336359886
339,2022/3/9 0:11,1,303,200,47.9212236,4.793760787
340,2022/3/9 0:11,1,303,200,50.71036094,5.570878073
341,2022/3/9 0:11,1,303,200,51.07204019,5.316720054
342,2022/3/9 0:11,1,303,200,47.70163211,5.401883753
343,2022/3/9 0:11,1,303,200,48.04956527,5.117477884
344,2022/3/9 0:11,1,303,200,52.09628926,6.581905011
345,2022/3/9 0:12,1,303,200,49.57848109,5.751891197
346,2022/3/9 0:12,1,303,200,52.05050631,5.671885565
347,2022/3/9 0:12,1,303,200,49.97861659,5.637287971
348,2022/3/9 0:12,1,303,200,50.29007959,5.439517044
349,2022/3/9 0:12,1,303,200,51.71502855,5.557384753
350,2022/3/9 0:12,1,303,200,53.12133734,5.739335498
351,2022/3/9 0:12,1,303,200,50.03118466,5.472743504
352,2022/3/9 0:12,1,303,200,48.6944334,5.352363016
353,2022/3/9 0:12,1,303,200,50.70787912,5.537892647
354,2022/3/9 0:12,1,303,200,47.92242583,5.742078952
355,2022/3/9 0:12,1,303,200,50.98300566,5.947123545
356,2022/3/9 0:12,1,303,200,50.2622382,5.456767618
357,2022/3/9 0:13,1,303,200,51.26819266,5.307218827
358,2022/3/9 0:13,1,303,200,51.34352432,5.658158099
359,2022/3/9 0:13,1,303,200,52.68834255,5.934778708
360,2022/3/9 0:13,1,303,200,48.87933556,5.339044156
361,2022/3/9 0:13,1,303,200,49.62379345,4.931465571
362,2022/3/9 0:13,1,303,200,51.5629745,5.503350837
363,2022/3/9 0:13,1,303,200,51.12599187,5.319374858
364,2022/3/9 0:13,1,303,200,49.26321611,5.937694495
365,2022/3/9 0:13,1,303,200,48.86373987,5.757117655
366,2022/3/9 0:13,1,303,200,50.75097528,5.714591672
367,2022/3/9 0:13,1,303,200,48.80563823,5.706173828
368,2022/3/9 0:13,1,303,200,50.83145206,5.022170002
369,2022/3/9 0:14,1,303,200,47.36619747,5.346644333
370,2022/3/9 0:14,1,303,200,50.41704997,5.929607175
371,2022/3/9 0:14,1,303,200,48.9677312,5.724699113
372,2022/3/9 0:14,1,303,200,52.34571524,5.77972526
373,2022/3/9 0:14,1,303,200,48.06175472,6.094398399
374,2022/3/9 0:14,1,303,200,48.07057946,5.621470864
375,2022/3/9 0:14,1,303,200,47.55920399,5.195589783
376,2022/3/9 0:14,1,303,200,48.69004573,5.801953422
377,2022/3/9 0:14,1,303,200,49.46703707,5.539245449
378,2022/3/9 0:14,1,303,200,50.00938546,5.549423138
379,2022/3/9 0:14,1,303,200,50.8245356,5.034260677
380,2022/3/9 0:14,1,303,200,49.32820216,4.455395886
381,2022/3/9 0:15,1,303,200,49.7619872,5.067066928
382,2022/3/9 0:15,1,303,200,50.69786115,5.529786774
383,2022/3/9 0:15,1,303,200,50.37858898,5.943954937
384,2022/3/9 0:15,1,303,200,51.24918836,5.213862128
385,2022/3/9 0:15,1,303,200,50.72143796,5.667014202
386,2022/3/9 0:15,1,303,200,48.72938201,5.623384413
387,2022/3/9 0:15,1,303,200,51.43907521,5.417266345
388,2022/3/9 0:15,1,303,200,51.63749755,5.549037295
389,2022/3/9 0:15,1,303,200,50.34217844,5.85526397
390,2022/3/9 0:15,1,303,200,50.69500379,5.406526516
391,2022/3/9 0:15,1,303,200,48.82199781,4.95179497
392,2022/3/9 0:15,1,303,200,51.38636488,5.706816989
393,2022/3/9 0:16,1,303,200,50.59542837,5.229253193
394,2022/3/9 0:16,1,303,200,49.81962863,5.415145131
395,2022/3/9 0:16,1,303,200,48.90686456,5.571737447
396,2022/3/9 0:16,1,303,200,48.27998181,5.219996746
397,2022/3/9 0:16,1,303,200,49.23255014,5.528871731
398,2022/3/9 0:16,1,303,200,51.50620974,5.201072347
399,2022/3/9 0:16,1,303,200,50.27380266,5.360460539
400,2022/3/9 0:16,1,303,200,47.50620187,5.547176081
401,2022/3/10 0:00,1,303,300,48.6599537,4.277942109
402,2022/3/10 0:00,1,303,300,49.66979716,4.142279618
403,2022/3/10 0:00,1,303,300,50.89796418,4.914352138
404,2022/3/10 0:00,1,303,300,50.86512147,4.932044422
405,2022/3/10 0:00,1,303,300,52.13785974,4.373224719
406,2022/3/10 0:00,1,303,300,49.46433486,4.253127803
407,2022/3/10 0:00,1,303,300,49.68551494,3.883394841
408,2022/3/10 0:00,1,303,300,50.81506169,4.68600335
409,2022/3/10 0:00,1,303,300,48.65040695,3.870005402
410,2022/3/10 0:00,1,303,300,52.41005414,4.812752606
411,2022/3/10 0:00,1,303,300,51.83584929,4.585113698
412,2022/3/10 0:00,1,303,300,49.5593531,4.867800566
413,2022/3/10 0:01,1,303,300,51.58606945,4.483389638
414,2022/3/10 0:01,1,303,300,53.68739187,5.141930899
415,2022/3/10 0:01,1,303,300,50.19768608,4.643854725
416,2022/3/10 0:01,1,303,300,48.79797315,4.092226279
417,2022/3/10 0:01,1,303,300,50.38970591,4.925508404
418,2022/3/10 0:01,1,303,300,49.17630655,4.489128835
419,2022/3/10 0:01,1,303,300,48.69569366,4.580059065
420,2022/3/10 0:01,1,303,300,50.08910161,4.284379034
421,2022/3/10 0:01,1,303,300,50.25692915,4.668141485
422,2022/3/10 0:01,1,303,300,48.16127776,4.267590604
423,2022/3/10 0:01,1,303,300,49.48453633,4.67532943
424,2022/3/10 0:01,1,303,300,49.89334769,3.661443355
425,2022/3/10 0:02,1,303,300,49.58035138,4.251239136
426,2022/3/10 0:02,1,303,300,52.51411826,4.789603216
427,2022/3/10 0:02,1,303,300,50.94590385,4.947393861
428,2022/3/10 0:02,1,303,300,49.40719431,4.976780133
429,2022/3/10 0:02,1,303,300,50.33206348,4.188191901
430,2022/3/10 0:02,1,303,300,48.42253329,4.87133305
431,2022/3/10 0:02,1,303,300,51.57991997,4.796875574
432,2022/3/10 0:02,1,303,300,49.29645362,5.05767373
433,2022/3/10 0:02,1,303,300,49.84324678,4.446300171
434,2022/3/10 0:02,1,303,300,48.44023792,4.983258736
435,2022/3/10 0:02,1,303,300,51.37117228,4.267220116
436,2022/3/10 0:02,1,303,300,48.78010579,4.958374145
437,2022/3/10 0:03,1,303,300,49.14253737,4.129038097
438,2022/3/10 0:03,1,303,300,49.51026764,4.023148089
439,2022/3/10 0:03,1,303,300,49.77051922,4.511376267
440,2022/3/10 0:03,1,303,300,53.13296949,4.471419856
441,2022/3/10 0:03,1,303,300,49.89297217,4.007761342
442,2022/3/10 0:03,1,303,300,47.35106489,4.810002521
443,2022/3/10 0:03,1,303,300,46.90713629,4.891172981
444,2022/3/10 0:03,1,303,300,49.45609588,4.900127086
445,2022/3/10 0:03,1,303,300,50.8621954,4.640744359
446,2022/3/10 0:03,1,303,300,50.19045485,4.251909364
447,2022/3/10 0:03,1,303,300,48.806551,4.993427871
448,2022/3/10 0:03,1,303,300,50.8676149,5.846478465
449,2022/3/10 0:04,1,303,300,51.92721996,4.31782872
